Player_Name,TeamName_bat,Matches_bat,TotalRuns,Balls,Dotballs,StrikeRate_bat,Fours,Sixes,Outs,NotOuts,BattingAverage,FiftyPlusRuns,Centuries,HighestScore,Year,TeamName_bowl,Matches_bowl,TotalRunsConceded,DotBallsBowled,ScoringBallsBowled,BowlingAverage,StrikeRate_bowl,BoundaryPercentage,BoundaryFrequency,EconomyRate,OversBowled,Wides,NoBalls,Wickets,Maidens,FourWickets,FiveWickets,Hattricks,Team Name,Price,Price_Cr
Murugan Ashwin,Mumbai Indians,8.0,12.0,14.0,10.0,85.71,1.0,1.0,3.0,2.0,4.00,0.0,0.0,6,2022,Mumbai Indians,8.0,228.0,69.0,110.0,25.33,19.33,60.52,6.21,7.86,29.0,5.0,0.0,9.0,0.0,0.0,0.0,,Mumbai Indians,1.6,1.6
Mustafizur Rahman,Rajasthan Royals,14.0,8.0,14.0,,57.14,0.0,1.0,0.0,5.0,0.0,0.0,0.0,8*,2021,Rajasthan Royals,14.0,436.0,113.0,,31.14,22.21,,,8.41,52.0,,,14.0,0.0,0.0,0.0,0.0,Rajasthan Royals,"1,00,00,000",1.0
Mustafizur Rahman,Delhi Capitals,8.0,3.0,5.0,2.0,60.0,0.0,0.0,0.0,1.0,-,0.0,0.0,3*,2022,Delhi Capitals,8.0,244.0,76.0,123.0,30.5,24.0,55.73,6.19,7.62,32.0,7.0,0.0,8.0,0.0,0.0,0.0,,Delhi Capitals,2.0,2.0
Naman Dhir,Mumbai Indians,7.0,140.0,79.0,30.0,177.21,12.0,10.0,6.0,1.0,23.33,1.0,0.0,62*,2024,,,,,,,,,,,,,,,,,,,Mumbai Indians,0.3 crore,0.3
Naman Dhir,Mumbai Indians,16.0,252.0,138.0,35.0,182.6,24.0,13.0,8.0,4.0,31.50,0.0,0.0,46,2025,,,,,,,,,,,,,,,,,,,Mumbai Indians,5.25 crore,5.25
Naman Ojha,Delhi Capitals,1.0,1.0,4.0,,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,2018,,,,,,,,,,,,,,,,,,,Delhi Daredevils,1.4 crore,1.4
Nandre Burger,,,,,,,,,,,,,,,2024,Rajasthan Royals,6.0,145.0,50.0,55.0,20.71,14.57,78.62,4.08,8.52,17.0,3.0,0.0,7.0,0.0,0.0,0.0,,Rajasthan Royals,0.5 crore,0.5
Nathan Coulter-Nile,Mumbai Indians,5.0,4.0,5.0,,80.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3,2021,Mumbai Indians,5.0,127.0,53.0,,18.14,17.14,,,6.35,20.0,,,7.0,0.0,1.0,0.0,0.0,Mumbai Indians,"5,00,00,000",5.0
Nathan Coulter-Nile,Rajasthan Royals,1.0,1.0,2.0,1.0,50.0,0.0,0.0,0.0,1.0,-,0.0,0.0,1*,2022,,,,,,,,,,,,,,,,,,,Rajasthan Royals,2.0,2.0
Nathan Ellis,,,,,,,,,,,,,,,2022,Punjab Kings,2.0,55.0,16.0,24.0,18.33,12.0,69.09,4.5,9.16,6.0,3.0,1.0,3.0,0.0,0.0,0.0,,Punjab Kings,0.75,0.75
Nathan Ellis,Punjab Kings,10.0,1.0,7.0,6.0,14.28,0.0,0.0,2.0,0.0,0.50,0.0,0.0,1,2023,Punjab Kings,10.0,339.0,68.0,165.0,26.07,17.53,56.04,5.56,8.92,38.0,3.0,2.0,13.0,0.0,1.0,0.0,,Punjab Kings,0.75 crore,0.75
Nathan Ellis,,,,,,,,,,,,,,,2024,Punjab Kings,1.0,24.0,10.0,14.0,24.0,24.0,50.0,8.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,,Punjab Kings,0.75 crore,0.75
Nathan Ellis,,,,,,,,,,,,,,,2025,Chennai Super Kings,1.0,38.0,6.0,19.0,38.0,24.0,47.36,6.0,9.5,4.0,1.0,0.0,1.0,0.0,0.0,0.0,,Chennai Super Kings,2 crore,2.0
Navdeep Saini,Rajasthan Royals,2.0,2.0,2.0,1.0,100.0,0.0,0.0,1.0,0.0,2.00,0.0,0.0,2,2022,Rajasthan Royals,2.0,72.0,10.0,29.0,24.0,12.0,69.44,3.27,12.0,6.0,2.0,1.0,3.0,0.0,0.0,0.0,,Rajasthan Royals,2.6,2.6
Nehal Wadhera,Mumbai Indians,6.0,109.0,84.0,34.0,129.76,9.0,6.0,6.0,0.0,18.17,0.0,0.0,49,2024,,,,,,,,,,,,,,,,,,,Mumbai Indians,0.2 crore,0.2
Nehal Wadhera,Punjab Kings,15.0,354.0,235.0,81.0,150.63,28.0,20.0,11.0,3.0,32.18,2.0,0.0,70,2025,,,,,,,,,,,,,,,,,,,Punjab Kings,4.2 crore,4.2
Nicholas Pooran,Punjab Kings,7.0,168.0,107.0,,157.0,10.0,14.0,6.0,0.0,28.0,0.0,0.0,48,2019,,,,,,,,,,,,,,,,,,,Punjab Kings,4.2 crore,4.2
Nicholas Pooran,Punjab Kings,14.0,353.0,208.0,,169.71,23.0,25.0,10.0,4.0,35.3,2.0,0.0,77,2020,,,,,,,,,,,,,,,,,,,Punjab Kings,4.2 crore,4.2
Nicholas Pooran,Punjab Kings,12.0,85.0,76.0,,111.84,3.0,5.0,11.0,0.0,7.72,0.0,0.0,32,2021,,,,,,,,,,,,,,,,,,,Punjab Kings,4.2 crore,4.2
Nicholas Pooran,Sunrisers Hyderabad,14.0,306.0,212.0,72.0,144.33,16.0,21.0,8.0,5.0,38.25,2.0,0.0,64*,2022,,,,,,,,,,,,,,,,,,,Sunrisers Hyderabad,10.75 crore,10.75
Nicholas Pooran,Sunrisers Hyderabad,14.0,306.0,212.0,72.0,144.33,16.0,21.0,8.0,5.0,38.25,2.0,0.0,64*,2022,,,,,,,,,,,,,,,,,,,Sunrisers Hyderabad,10.75,10.75
Nicholas Pooran,Lucknow Super Giants,15.0,358.0,207.0,68.0,172.94,26.0,26.0,12.0,3.0,29.83,2.0,0.0,62,2023,,,,,,,,,,,,,,,,,,,Lucknow Supergiants,16 crore,16.0
Nicholas Pooran,Lucknow Super Giants,14.0,499.0,280.0,82.0,178.21,35.0,36.0,8.0,6.0,62.38,3.0,0.0,75,2024,,,,,,,,,,,,,,,,,,,Durban's Super Giants,16 crore,16.0
Nicholas Pooran,Lucknow Super Giants,14.0,524.0,267.0,88.0,196.25,45.0,40.0,12.0,2.0,43.67,5.0,0.0,87*,2025,,,,,,,,,,,,,,,,,,,Lucknow Supergiants,21 crore,21.0
Nitish Kumar Reddy,Sunrisers Hyderabad,13.0,303.0,212.0,73.0,142.92,15.0,21.0,9.0,2.0,33.67,2.0,0.0,76*,2024,Sunrisers Hyderabad,13.0,153.0,20.0,67.0,51.0,26.33,66.66,3.76,11.62,13.1,7.0,1.0,3.0,0.0,0.0,0.0,,Sunrisers Hyderabad,3 crore,3.0
Nitish Kumar Reddy,Sunrisers Hyderabad,13.0,182.0,153.0,51.0,118.95,16.0,4.0,8.0,3.0,22.75,0.0,0.0,32,2025,Sunrisers Hyderabad,13.0,47.0,9.0,25.0,23.5,15.0,55.31,6.0,9.4,5.0,4.0,0.0,2.0,0.0,0.0,0.0,,Sunrisers Hyderabad,6 crore,6.0
Nitish Rana,Kolkata Knight Riders,14.0,361.0,251.0,101.0,143.82,29.0,22.0,13.0,1.0,27.77,2.0,0.0,57,2022,,,,,,,,,,,,,,,,,,,Kolkata Knight Riders,8.0,8.0
Noor Ahmad,Gujarat Titans,13.0,8.0,9.0,4.0,88.88,1.0,0.0,2.0,1.0,4.00,0.0,0.0,7*,2023,Gujarat Titans,13.0,369.0,103.0,196.0,23.06,17.68,52.57,6.73,7.82,47.1,15.0,1.0,16.0,0.0,0.0,0.0,,Gujarat Titans,0.3 crore,0.3
Noor Ahmad,Gujarat Titans,10.0,5.0,9.0,7.0,55.55,1.0,0.0,2.0,2.0,2.50,0.0,0.0,4,2024,Gujarat Titans,10.0,290.0,75.0,139.0,36.25,26.12,59.31,5.8,8.32,34.5,5.0,0.0,8.0,0.0,0.0,0.0,,Durban's Super Giants,3 crore,3.0
Noor Ahmad,Chennai Super Kings,14.0,7.0,17.0,12.0,41.17,0.0,0.0,4.0,2.0,1.75,0.0,0.0,2*,2025,Chennai Super Kings,14.0,408.0,107.0,207.0,17.0,12.5,56.86,6.12,8.16,50.0,11.0,3.0,24.0,0.0,2.0,0.0,,Chennai Super Kings,10 crore,10.0
Nuwan Thushara,,,,,,,,,,,,,,,2024,Mumbai Indians,7.0,257.0,51.0,121.0,32.12,19.5,62.25,4.45,9.88,26.0,14.0,2.0,8.0,0.0,0.0,0.0,,Mumbai Indians,4.8 crore,4.8
Odean Smith,Punjab Kings,6.0,51.0,44.0,23.0,115.9,1.0,5.0,3.0,3.0,17.00,0.0,0.0,25*,2022,Punjab Kings,6.0,178.0,36.0,59.0,29.66,15.0,80.89,3.21,11.86,15.0,4.0,1.0,6.0,0.0,1.0,0.0,,Punjab Kings,6 crore,6.0
Odean Smith,Punjab Kings,6.0,51.0,44.0,23.0,115.9,1.0,5.0,3.0,3.0,17.00,0.0,0.0,25*,2022,Punjab Kings,6.0,178.0,36.0,59.0,29.66,15.0,80.89,3.21,11.86,15.0,4.0,1.0,6.0,0.0,1.0,0.0,,Punjab Kings,6.0,6.0
Pat Cummins,Kolkata Knight Riders,14.0,146.0,114.0,,128.07,9.0,8.0,7.0,4.0,20.85,1.0,0.0,53*,2020,Kolkata Knight Riders,14.0,409.0,140.0,,34.08,26.0,,,7.86,52.0,,,12.0,0.0,1.0,0.0,0.0,Rajasthan Royals,0.2 crore,0.2
Pat Cummins,Kolkata Knight Riders,5.0,63.0,24.0,8.0,262.5,5.0,6.0,4.0,1.0,15.75,1.0,0.0,56*,2022,Kolkata Knight Riders,5.0,212.0,37.0,90.0,30.28,17.0,68.86,3.83,10.68,19.5,8.0,0.0,7.0,0.0,0.0,0.0,,Kolkata Knight Riders,7.25,7.25
Phil Salt,Delhi Capitals,9.0,218.0,133.0,44.0,163.9,24.0,10.0,8.0,1.0,27.25,2.0,0.0,87,2023,,,,,,,,,,,,,,,,,,,Delhi Capitals,2 crore,2.0
Phil Salt,Kolkata Knight Riders,12.0,435.0,239.0,87.0,182.0,50.0,24.0,11.0,1.0,39.55,4.0,0.0,89*,2024,,,,,,,,,,,,,,,,,,,Kolkata Knight Riders,1.5 crore,1.5
Phil Salt,Royal Challengers Bengaluru,12.0,387.0,220.0,84.0,175.9,46.0,21.0,11.0,1.0,35.18,4.0,0.0,65,2025,,,,,,,,,,,,,,,,,,,Royal Challengers Bangalore,11.5 crore,11.5
Piyush Chawla,Mumbai Indians,1.0,0.0,2.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0*,2021,Mumbai Indians,1.0,38.0,3.0,,38.0,24.0,,,9.5,4.0,,,1.0,0.0,0.0,0.0,0.0,Mumbai Indians,"2,40,00,000",2.4
Pradeep Sangwan,Gujarat Titans,3.0,2.0,5.0,3.0,40.0,0.0,0.0,1.0,0.0,2.00,0.0,0.0,2,2022,Gujarat Titans,3.0,65.0,22.0,34.0,21.66,18.0,55.38,6.0,7.22,9.0,2.0,0.0,3.0,0.0,0.0,0.0,,Gujarat Titans,0.2,0.2
Prashant Solanki,,,,,,,,,,,,,,,2022,Chennai Super Kings,2.0,38.0,12.0,24.0,19.0,18.0,42.1,12.0,6.33,6.0,0.0,0.0,2.0,0.0,0.0,0.0,,Chennai Super Kings,1.2,1.2
Prasidh Krishna,Rajasthan Royals,17.0,6.0,12.0,6.0,50.0,0.0,0.0,1.0,2.0,6.00,0.0,0.0,4*,2022,Rajasthan Royals,17.0,551.0,200.0,232.0,29.0,21.0,71.14,4.48,8.28,66.3,30.0,3.0,19.0,3.0,0.0,0.0,,Rajasthan Royals,10.0,10.0
Prerak Mankad,Punjab Kings,1.0,4.0,1.0,0.0,400.0,1.0,0.0,0.0,1.0,-,0.0,0.0,4*,2022,,,,,,,,,,,,,,,,,,,Punjab Kings,0.2,0.2
Prerak Mankad,Lucknow Super Giants,5.0,93.0,72.0,30.0,129.16,12.0,2.0,3.0,2.0,31.00,1.0,0.0,64*,2023,,,,,,,,,,,,,,,,,,,Lucknow Supergiants,0.2 crore,0.2
Priyam Garg,Sunrisers Hyderabad,14.0,133.0,111.0,,119.81,9.0,4.0,9.0,1.0,14.77,1.0,0.0,51*,2020,,,,,,,,,,,,,,,,,,,Sunrisers Hyderabad,1.9 crore,1.9
Priyam Garg,Sunrisers Hyderabad,2.0,46.0,33.0,12.0,139.39,4.0,2.0,2.0,0.0,23.00,0.0,0.0,42,2022,,,,,,,,,,,,,,,,,,,Sunrisers Hyderabad,0.2,0.2
Priyam Garg,Delhi Capitals,2.0,22.0,23.0,9.0,95.65,1.0,0.0,2.0,0.0,11.00,0.0,0.0,12,2023,,,,,,,,,,,,,,,,,,,Delhi Capitals,0.2 crore,0.2
Quinton De Kock,Lucknow Super Giants,15.0,508.0,341.0,115.0,148.97,47.0,23.0,14.0,1.0,36.29,3.0,1.0,140*,2022,,,,,,,,,,,,,,,,,,,Lucknow Supergiants,6.75,6.75
Quinton de Kock,Royal Challengers Bangalore,8.0,201.0,162.0,,124.07,20.0,8.0,8.0,0.0,25.12,1.0,0.0,53,2018,,,,,,,,,,,,,,,,,,,Royal Challengers Bangalore,2.8 crore,2.8
Quinton de Kock,Mumbai Indians,16.0,529.0,398.0,,132.91,45.0,25.0,15.0,1.0,35.26,4.0,0.0,81,2019,,,,,,,,,,,,,,,,,,,Mumbai Indians,2.8 crore,2.8
Quinton de Kock,Mumbai Indians,16.0,503.0,358.0,,140.5,46.0,22.0,14.0,2.0,35.92,4.0,0.0,78*,2020,,,,,,,,,,,,,,,,,,,Mumbai Indians,2.8 crore,2.8
Rachin Ravindra,Chennai Super Kings,10.0,222.0,138.0,48.0,160.86,22.0,12.0,10.0,0.0,22.20,1.0,0.0,61,2024,,,,,,,,,,,,,,,,,,,Chennai Super Kings,1.8 crore,1.8
Rachin Ravindra,Chennai Super Kings,8.0,191.0,149.0,48.0,128.18,18.0,4.0,7.0,1.0,27.29,1.0,0.0,65*,2025,,,,,,,,,,,,,,,,,,,Chennai Super Kings,4 crore,4.0
Rahmanullah Gurbaz,Kolkata Knight Riders,11.0,227.0,170.0,81.0,133.52,17.0,15.0,11.0,0.0,20.64,2.0,0.0,81,2023,,,,,,,,,,,,,,,,,,,Kolkata Knight Riders,1.5 crore,1.5
Rahmanullah Gurbaz,Kolkata Knight Riders,3.0,62.0,46.0,26.0,134.78,7.0,4.0,2.0,0.0,31.00,0.0,0.0,39,2024,,,,,,,,,,,,,,,,,,,Kolkata Knight Riders,1.5 crore,1.5
Rahmanullah Gurbaz,Kolkata Knight Riders,5.0,74.0,53.0,25.0,139.62,10.0,3.0,4.0,1.0,18.50,0.0,0.0,35,2025,,,,,,,,,,,,,,,,,,,Kolkata Knight Riders,2 crore,2.0
Rahul Chahar,Punjab Kings,13.0,77.0,68.0,35.0,113.23,7.0,4.0,6.0,2.0,12.83,0.0,0.0,25*,2022,Punjab Kings,13.0,360.0,99.0,191.0,25.71,20.0,50.0,7.36,7.71,46.4,10.0,0.0,14.0,1.0,0.0,0.0,,Punjab Kings,5.25,5.25
Rahul Tewatia,Gujarat Titans,16.0,217.0,147.0,49.0,147.61,22.0,9.0,7.0,5.0,31.00,0.0,0.0,43*,2022,,,,,,,,,,,,,,,,,,,Gujarat Titans,9.0,9.0
Rahul Tripathi,Sunrisers Hyderabad,14.0,413.0,261.0,85.0,158.23,40.0,20.0,11.0,3.0,37.55,3.0,0.0,76,2022,,,,,,,,,,,,,,,,,,,Sunrisers Hyderabad,8.5,8.5
Rajat Patidar,Royal Challengers Bangalore,4.0,71.0,62.0,,114.51,3.0,3.0,4.0,0.0,17.75,0.0,0.0,31,2021,,,,,,,,,,,,,,,,,,,Royal Challengers Bangalore,0.2 crore,0.2
Rajat Patidar,Royal Challengers Bangalore,4.0,71.0,62.0,,114.51,3.0,3.0,4.0,0.0,17.75,0.0,0.0,31,2021,,,,,,,,,,,,,,,,,,,Royal Challengers Bangalore,"20,00,000",0.2
Rajat Patidar,Royal Challengers Bengaluru,15.0,395.0,223.0,69.0,177.13,21.0,33.0,13.0,0.0,30.38,5.0,0.0,55,2024,,,,,,,,,,,,,,,,,,,Royal Challengers Bangalore,0.2 crore,0.2
Rajat Patidar,Royal Challengers Bengaluru,14.0,286.0,201.0,60.0,142.28,24.0,12.0,12.0,1.0,23.83,2.0,0.0,64,2025,,,,,,,,,,,,,,,,,,,Royal Challengers Bangalore,11 crore,11.0
Rajvardhan Hangargekar,,,,,,,,,,,,,,,2023,Chennai Super Kings,2.0,60.0,14.0,29.0,20.0,12.0,60.0,4.5,10.0,6.0,6.0,1.0,3.0,0.0,0.0,0.0,,Chennai Super Kings,1.5 crore,1.5
Ramandeep Singh,Mumbai Indians,5.0,45.0,40.0,15.0,112.5,3.0,1.0,2.0,2.0,22.50,0.0,0.0,14*,2022,Mumbai Indians,5.0,54.0,13.0,28.0,9.0,6.0,59.25,5.14,9.0,6.0,5.0,0.0,6.0,0.0,0.0,0.0,,Mumbai Indians,0.2 crore,0.2
Ramandeep Singh,Mumbai Indians,5.0,45.0,40.0,15.0,112.5,3.0,1.0,2.0,2.0,22.50,0.0,0.0,14*,2022,Mumbai Indians,5.0,54.0,13.0,28.0,9.0,6.0,59.25,5.14,9.0,6.0,5.0,0.0,6.0,0.0,0.0,0.0,,Mumbai Indians,0.2,0.2
Ramandeep Singh,Kolkata Knight Riders,15.0,125.0,62.0,18.0,201.61,5.0,12.0,4.0,5.0,31.25,0.0,0.0,35,2024,,,,,,,,,,,,,,,,,,,Kolkata Knight Riders,4 crore,4.0
Ramandeep Singh,Kolkata Knight Riders,11.0,47.0,35.0,12.0,134.28,1.0,4.0,5.0,2.0,9.40,0.0,0.0,22,2025,,,,,,,,,,,,,,,,,,,Kolkata Knight Riders,4 crore,4.0
Rashid Khan,Sunrisers Hyderabad,17.0,59.0,31.0,,190.32,3.0,6.0,5.0,2.0,11.8,0.0,0.0,34*,2018,Sunrisers Hyderabad,17.0,458.0,167.0,,21.8,19.42,,,6.73,68.0,,,21.0,1.0,0.0,0.0,0.0,Sunrisers Hyderabad,9 crore,9.0
Rashid Khan,Sunrisers Hyderabad,15.0,34.0,23.0,,147.82,2.0,2.0,5.0,3.0,6.8,0.0,0.0,17*,2019,Sunrisers Hyderabad,15.0,377.0,166.0,,22.17,21.17,,,6.28,60.0,,,17.0,1.0,0.0,0.0,0.0,Sunrisers Hyderabad,9 crore,9.0
Rashid Khan,Sunrisers Hyderabad,16.0,35.0,30.0,,116.66,3.0,2.0,4.0,3.0,8.75,0.0,0.0,14,2020,Sunrisers Hyderabad,16.0,344.0,168.0,,17.2,19.2,,,5.37,64.0,,,20.0,1.0,0.0,0.0,0.0,Sunrisers Hyderabad,9 crore,9.0
Rashid Khan,Sunrisers Hyderabad,14.0,83.0,69.0,,120.28,9.0,2.0,8.0,2.0,10.37,0.0,0.0,22,2021,Sunrisers Hyderabad,14.0,375.0,130.0,,20.83,18.66,,,6.69,56.0,,,18.0,0.0,0.0,0.0,0.0,Sunrisers Hyderabad,9 crore,9.0
Rashid Khan,Gujarat Titans,16.0,91.0,44.0,12.0,206.81,3.0,9.0,4.0,4.0,22.75,0.0,0.0,40,2022,Gujarat Titans,16.0,421.0,127.0,259.0,22.15,20.15,39.9,11.26,6.59,63.5,3.0,0.0,19.0,0.0,1.0,0.0,,Gujarat Titans,15 crore,15.0
Rashid Khan,Gujarat Titans,17.0,130.0,60.0,24.0,216.66,8.0,13.0,4.0,5.0,32.50,1.0,0.0,79*,2023,Gujarat Titans,17.0,552.0,134.0,273.0,20.44,14.88,57.24,6.09,8.23,67.0,5.0,0.0,27.0,0.0,1.0,0.0,,Gujarat Titans,15 crore,15.0
Rashid Khan,Gujarat Titans,12.0,102.0,71.0,25.0,143.66,11.0,3.0,5.0,3.0,20.40,0.0,0.0,31,2024,Gujarat Titans,12.0,367.0,84.0,178.0,36.7,26.2,56.67,6.23,8.4,43.4,0.0,0.0,10.0,0.0,0.0,0.0,,MI Cape Town,15 crore,15.0
Rashid Khan,Gujarat Titans,15.0,40.0,28.0,13.0,142.85,2.0,3.0,5.0,3.0,8.00,0.0,0.0,12,2025,Gujarat Titans,15.0,514.0,94.0,242.0,57.11,36.66,61.08,5.32,9.34,55.0,6.0,0.0,9.0,0.0,0.0,0.0,,Gujarat Titans,18 crore,18.0
Rassie van der Dussen,Rajasthan Royals,3.0,22.0,24.0,11.0,91.66,2.0,0.0,2.0,1.0,11.00,0.0,0.0,12*,2022,,,,,,,,,,,,,,,,,,,Rajasthan Royals,1 crore,1.0
Ravi Bishnoi,Punjab Kings,14.0,7.0,12.0,,58.33,1.0,0.0,1.0,2.0,7.0,0.0,0.0,6*,2020,Punjab Kings,14.0,376.0,122.0,,31.33,25.5,,,7.37,51.0,,,12.0,1.0,0.0,0.0,0.0,Punjab Kings,2 crore,2.0
Ravi Bishnoi,,,,,,,,,,,,,,,2022,Lucknow Super Giants,14.0,456.0,113.0,227.0,35.07,24.92,58.33,5.58,8.44,54.0,13.0,3.0,13.0,0.0,0.0,0.0,,Lucknow Supergiants,4 crore,4.0
Ravi Bishnoi,Lucknow Super Giants,15.0,20.0,27.0,14.0,74.07,1.0,0.0,3.0,4.0,6.67,0.0,0.0,5,2023,Lucknow Super Giants,15.0,391.0,97.0,215.0,24.43,18.93,48.08,7.76,7.74,50.3,7.0,2.0,16.0,0.0,0.0,0.0,,Lucknow Supergiants,4 crore,4.0
Ravi Bishnoi,Lucknow Super Giants,14.0,4.0,6.0,2.0,66.66,0.0,0.0,3.0,0.0,1.33,0.0,0.0,2,2024,Lucknow Super Giants,14.0,383.0,89.0,181.0,38.3,26.2,61.61,5.34,8.77,43.4,8.0,0.0,10.0,0.0,0.0,0.0,,Lucknow Supergiants,4 crore,4.0
Ravi Bishnoi,Lucknow Super Giants,11.0,13.0,16.0,13.0,81.25,0.0,2.0,2.0,1.0,6.50,0.0,0.0,13,2025,Lucknow Super Giants,11.0,401.0,68.0,165.0,44.55,24.66,69.32,3.89,10.83,37.0,11.0,0.0,9.0,0.0,0.0,0.0,,Lucknow Supergiants,11 crore,11.0
Reece Topley,,,,,,,,,,,,,,,2023,Royal Challengers Bangalore,1.0,14.0,7.0,5.0,14.0,12.0,85.71,4.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,Royal Challengers Bangalore,1.9 crore,1.9
Reece Topley,Royal Challengers Bengaluru,4.0,3.0,6.0,3.0,50.0,0.0,0.0,0.0,1.0,-,0.0,0.0,3*,2024,Royal Challengers Bengaluru,4.0,168.0,31.0,64.0,42.0,22.5,75.0,3.33,11.2,15.0,5.0,0.0,4.0,0.0,0.0,0.0,,Durban's Super Giants,1.90 crore,1.9
Rilee Rossouw,Delhi Capitals,9.0,209.0,141.0,51.0,148.22,17.0,11.0,7.0,2.0,29.86,1.0,0.0,82*,2023,,,,,,,,,,,,,,,,,,,Delhi Capitals,4.6 crore,4.6
Rilee Rossouw,Punjab Kings,8.0,211.0,116.0,40.0,181.89,25.0,11.0,8.0,0.0,26.38,1.0,0.0,61,2024,,,,,,,,,,,,,,,,,,,Punjab Kings,8 crore,8.0
Riley Meredith,,,,,,,,,,,,,,,2021,Punjab Kings,5.0,169.0,38.0,,42.25,25.5,,,9.94,17.0,,,4.0,0.0,0.0,0.0,0.0,Punjab Kings,8 crore,8.0
Riley Meredith,,,,,,,,,,,,,,,2021,Punjab Kings,5.0,169.0,38.0,,42.25,25.5,,,9.94,17.0,,,4.0,0.0,0.0,0.0,0.0,Punjab Kings,"8,00,00,000",8.0
Riley Meredith,,,,,,,,,,,,,,,2022,Mumbai Indians,8.0,236.0,76.0,105.0,29.5,21.0,62.71,5.25,8.42,28.0,13.0,0.0,8.0,0.0,0.0,0.0,,Mumbai Indians,1.0,1.0
Riley Meredith,,,,,,,,,,,,,,,2023,Mumbai Indians,5.0,207.0,42.0,84.0,29.57,16.85,72.46,3.57,10.52,19.4,7.0,1.0,7.0,0.0,0.0,0.0,,Mumbai Indians,1.5 crore,1.5
Rinku Singh,Kolkata Knight Riders,7.0,174.0,117.0,39.0,148.71,17.0,7.0,5.0,2.0,34.80,0.0,0.0,42*,2022,,,,,,,,,,,,,,,,,,,Kolkata Knight Riders,0.55,0.55
Ripal Patel,Delhi Capitals,2.0,25.0,27.0,,92.59,3.0,0.0,1.0,1.0,25.0,0.0,0.0,18,2021,,,,,,,,,,,,,,,,,,,Delhi Capitals,"20,00,000",0.2
Ripal Patel,Delhi Capitals,2.0,6.0,3.0,2.0,200.0,0.0,1.0,1.0,0.0,6.00,0.0,0.0,6,2022,,,,,,,,,,,,,,,,,,,Delhi Capitals,0.2,0.2
Ripal Patel,Delhi Capitals,5.0,49.0,43.0,10.0,113.95,3.0,1.0,3.0,1.0,16.33,0.0,0.0,23,2023,,,,,,,,,,,,,,,,,,,Delhi Capitals,0.2 crore,0.2
Rishi Dhawan,Punjab Kings,6.0,37.0,40.0,25.0,92.5,4.0,2.0,2.0,2.0,18.50,0.0,0.0,21*,2022,Punjab Kings,6.0,156.0,33.0,86.0,26.0,19.0,52.56,6.33,8.21,19.0,5.0,0.0,6.0,0.0,0.0,0.0,,Punjab Kings,0.55,0.55
Riyan Parag,Rajasthan Royals,17.0,183.0,132.0,43.0,138.63,11.0,10.0,11.0,3.0,16.64,1.0,0.0,56*,2022,Rajasthan Royals,17.0,59.0,3.0,23.0,59.0,24.0,71.18,3.0,14.75,4.0,2.0,0.0,1.0,0.0,0.0,0.0,,Rajasthan Royals,3.8,3.8
Robin Minz,Mumbai Indians,2.0,6.0,15.0,10.0,40.0,0.0,0.0,2.0,0.0,3.00,0.0,0.0,3,2025,,,,,,,,,,,,,,,,,,,Mumbai Indians,0.65 crore,0.65
Robin Uthappa,Chennai Super Kings,12.0,230.0,171.0,80.0,134.5,19.0,14.0,11.0,0.0,20.91,2.0,0.0,88,2022,,,,,,,,,,,,,,,,,,,Chennai Super Kings,2.0,2.0
Romario Shepherd,Sunrisers Hyderabad,3.0,58.0,41.0,19.0,141.46,2.0,5.0,2.0,1.0,29.00,0.0,0.0,26*,2022,Sunrisers Hyderabad,3.0,98.0,23.0,34.0,32.66,18.0,75.51,3.6,10.88,9.0,3.0,0.0,3.0,0.0,0.0,0.0,,Sunrisers Hyderabad,7.75 crore,7.75
Romario Shepherd,Sunrisers Hyderabad,3.0,58.0,41.0,19.0,141.46,2.0,5.0,2.0,1.0,29.00,0.0,0.0,26*,2022,Sunrisers Hyderabad,3.0,98.0,23.0,34.0,32.66,18.0,75.51,3.6,10.88,9.0,3.0,0.0,3.0,0.0,0.0,0.0,,Sunrisers Hyderabad,7.75,7.75
Romario Shepherd,Mumbai Indians,6.0,57.0,21.0,4.0,271.42,5.0,5.0,2.0,3.0,28.50,0.0,0.0,39*,2024,Mumbai Indians,6.0,159.0,18.0,58.0,159.0,72.0,72.95,3.0,13.25,12.0,4.0,0.0,1.0,0.0,0.0,0.0,,Mumbai Indians,0.5 crore,0.5
Rovman Powell,Delhi Capitals,14.0,250.0,167.0,65.0,149.7,10.0,22.0,10.0,2.0,25.00,1.0,0.0,67*,2022,,,,,,,,,,,,,,,,,,,Delhi Capitals,2.8,2.8
Ruturaj Gaikwad,Chennai Super Kings,6.0,204.0,169.0,,120.71,16.0,6.0,4.0,2.0,51.0,3.0,0.0,72,2020,,,,,,,,,,,,,,,,,,,Chennai Super Kings,0.2 crore,0.2
Ruturaj Gaikwad,Chennai Super Kings,16.0,635.0,466.0,,136.26,64.0,23.0,14.0,2.0,45.35,4.0,1.0,101*,2021,,,,,,,,,,,,,,,,,,,Chennai Super Kings,0.2 crore,0.2
